genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_023921405.1	protein_ordered	USP58796.1	Clu1-GpiPolB	426	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	870	0.0	1189.000	0.938	0.956	34	865		
GCA_023921405.1	protein_ordered	USP56765.1	Clu763-HypAer	2320	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.3e-111	368.100	1.000	1.000	1	174		
GCA_023921405.1	protein_ordered	USP56766.1	Clu29-Hyp2	2321	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	165	6.4e-48	160.500	0.994	0.994	1	164		
GCA_023921405.1	protein_ordered	USP56767.1	Clu3-DUF2787	2322	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	2.7e-52	174.300	0.993	0.993	1	147		
GCA_023921405.1	protein_ordered	USP56768.1	Clu32-IntSXT	2323	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	410	4.9e-148	491.200	0.983	0.941	6	391		
GCA_016861425.1	protein_ordered	BCR30359.1	Clu763-HypAer	3365	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	1.6e-16	58.700	0.718	0.676	9	131		
GCA_016861425.1	protein_ordered	BCR30361.1	Clu29-Hyp2	3367	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	3.6e-34	115.900	0.784	0.631	12	141		
GCA_016861425.1	protein_ordered	BCR30362.1	Clu3-DUF2787	3368	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.2e-47	159.400	0.979	0.958	6	143		
GCA_016861425.1	protein_ordered	BCR30363.1	Clu32-IntSXT	3369	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.9e-138	459.100	0.983	0.937	6	392		
GCA_016861425.1	protein_ordered	BCR30375.1	Clu11-IntP2	3381	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	390	7.5e-45	151.500	0.938	0.908	28	381		
GCA_022982835.1	protein_ordered	UOV92897.1	Clu11-IntP2	845	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	393	3e-40	136.500	0.952	0.913	24	382		
GCA_022982835.1	protein_ordered	UOV92905.1	Clu32-IntSXT	853	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	3e-138	459.100	0.983	0.937	6	392		
GCA_022982835.1	protein_ordered	UOV92906.1	Clu3-DUF2787	854	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	3.4e-48	161.300	0.979	0.958	6	143		
GCA_022982835.1	protein_ordered	UOV92907.1	Clu29-Hyp2	855	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	6e-34	115.300	0.784	0.631	10	139		
GCA_022982835.1	protein_ordered	UOV92909.1	Clu763-HypAer	857	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	1.5e-16	58.900	0.713	0.670	9	130		
GCA_024347775.1	protein_ordered	BDO09928.1	Clu763-HypAer	3501	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	186	6.2e-16	56.800	0.713	0.656	9	130		
GCA_024347775.1	protein_ordered	BDO09930.1	Clu29-Hyp2	3503	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	2e-33	113.500	0.778	0.626	10	138		
GCA_024347775.1	protein_ordered	BDO09931.1	Clu3-DUF2787	3504	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	5.6e-49	163.700	0.971	0.951	6	142		
GCA_024347775.1	protein_ordered	BDO09932.1	Clu32-IntSXT	3505	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.9e-138	459.100	0.983	0.937	6	392		
GCA_024347775.1	protein_ordered	BDO09941.1	Clu11-IntP2	3514	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	391	1.1e-43	147.700	0.938	0.908	28	382		
GCA_000196395.1	protein_ordered	ABO88620.1	Clu763-HypAer	403	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.8e-114	377.600	1.000	1.000	1	174		
GCA_000196395.1	protein_ordered	ABO88621.1	Clu29-Hyp2	404	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3.1e-48	161.700	0.970	0.976	1	160		
GCA_000196395.1	protein_ordered	ABO88622.1	Clu3-DUF2787	405	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	137	6.5e-50	166.700	0.907	0.985	2	136		
GCA_000196395.1	protein_ordered	ABO88623.1	Clu2-IntSXT	406	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.7e-151	501.600	0.992	0.936	6	387		
GCA_001895965.1	protein_ordered	APJ16664.1	Clu763-HypAer	3405	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	177	3.3e-16	57.600	0.718	0.695	3	125		
GCA_001895965.1	protein_ordered	APJ16666.1	Clu29-Hyp2	3407	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	5.3e-34	115.300	0.784	0.631	10	139		
GCA_001895965.1	protein_ordered	APJ16667.1	Clu3-DUF2787	3408	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	3e-48	161.300	0.979	0.958	6	143		
GCA_001895965.1	protein_ordered	APJ16669.1	Clu32-IntSXT	3410	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	5.7e-138	458.100	0.983	0.937	6	392		
GCA_001895965.1	protein_ordered	APJ16672.1	Clu11-IntP2	3413	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	359	3.2e-42	142.700	0.914	0.964	3	348		
GCA_020640955.1	protein_ordered	UDN23761.1	Clu763-HypAer	806	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	5.5e-16	56.800	0.707	0.665	9	129		
GCA_020640955.1	protein_ordered	UDN23763.1	Clu29-Hyp2	808	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	208	3e-34	116.000	0.778	0.620	10	138		
GCA_020640955.1	protein_ordered	UDN23764.1	Clu3-DUF2787	809	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	2.3e-48	161.600	0.971	0.951	6	142		
GCA_020640955.1	protein_ordered	UDN23765.1	Clu32-IntSXT	810	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.8e-138	459.000	0.983	0.937	6	392		
GCA_020640955.1	protein_ordered	UDN23771.1	Clu11-IntP2	816	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	385	6.6e-44	148.300	0.930	0.914	23	374		
GCA_009931135.1	protein_ordered	QHQ50219.1	Clu11-IntP2	718	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	393	2.7e-40	136.500	0.952	0.913	24	382		
GCA_009931135.1	protein_ordered	QHQ50221.1	Clu32-IntSXT	720	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.6e-138	459.200	0.983	0.937	6	392		
GCA_009931135.1	protein_ordered	QHQ53274.1	Clu3-DUF2787	721	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	139	2.8e-48	161.400	0.979	0.993	1	138		
GCA_009931135.1	protein_ordered	QHQ50223.1	Clu29-Hyp2	723	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	134	5e-33	112.100	0.665	0.828	10	120		
GCA_009931135.1	protein_ordered	QHQ50225.1	Clu763-HypAer	725	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	186	6e-16	56.800	0.713	0.656	9	130		
GCA_024971835.1	protein_ordered	UWH28630.1	Clu763-HypAer	455	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	8.5e-114	375.400	1.000	1.000	1	174		
GCA_024971835.1	protein_ordered	UWH28631.1	Clu29-Hyp2	456	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	162	1.9e-47	159.100	0.964	0.969	1	157		
GCA_024971835.1	protein_ordered	UWH28632.1	Clu3-DUF2787	457	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	4.5e-51	170.500	0.993	0.993	1	147		
GCA_024971835.1	protein_ordered	UWH28633.1	Clu2-IntSXT	458	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	6.5e-148	491.000	0.992	0.936	6	387		
GCA_024971835.1	protein_ordered	UWH28638.1	Clu1-GpiPolB	463	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	873	0.0	1190.500	0.934	0.950	39	867		
GCA_028356375.1	protein_ordered	WCH39520.1	Clu32-IntSXT	3527	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	300	1.3e-99	331.700	0.713	0.937	2	282		
GCA_028356375.1	protein_ordered	WCH39522.1	Clu3-DUF2787	3529	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	3.9e-52	173.800	0.993	0.993	1	147		
GCA_028356375.1	protein_ordered	WCH39523.1	Clu29-Hyp2	3530	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	2.8e-48	161.700	0.970	0.976	1	160		
GCA_028356375.1	protein_ordered	WCH39524.1	Clu763-HypAer	3531	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.6e-114	377.600	1.000	1.000	1	174		
GCA_008370735.1	protein_ordered	QEO85439.1	Clu2-IntSXT	3642	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.6e-151	501.600	0.992	0.936	6	387		
GCA_008370735.1	protein_ordered	QEO85440.1	Clu3-DUF2787	3643	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4.1e-52	173.800	0.993	0.993	1	147		
GCA_008370735.1	protein_ordered	QEO85441.1	Clu29-Hyp2	3644	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	3e-48	161.700	0.970	0.976	1	160		
GCA_008370735.1	protein_ordered	QEO85442.1	Clu763-HypAer	3645	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_021586915.1	protein_ordered	UJP36031.1	Clu32-IntSXT	1640	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	410	6.7e-148	490.700	0.983	0.941	6	391		
GCA_021586915.1	protein_ordered	UJP36032.1	Clu3-DUF2787	1641	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4e-51	170.500	0.993	0.993	1	147		
GCA_021586915.1	protein_ordered	UJP36033.1	Clu29-Hyp2	1642	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	165	1.1e-46	156.400	0.988	0.988	1	163		
GCA_021586915.1	protein_ordered	UJP36034.1	Clu763-HypAer	1643	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	7.5e-113	372.200	1.000	1.000	1	174		
GCA_030505675.1	protein_ordered	WKL88080.1	Clu763-HypAer	3080	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	1.5e-15	55.300	0.707	0.665	9	129		
GCA_030505675.1	protein_ordered	WKL88082.1	Clu29-Hyp2	3082	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	4.5e-34	115.400	0.778	0.626	10	138		
GCA_030505675.1	protein_ordered	WKL88083.1	Clu3-DUF2787	3083	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.1e-47	159.300	0.979	0.958	6	143		
GCA_030505675.1	protein_ordered	WKL88084.1	Clu32-IntSXT	3084	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	2.3e-138	459.200	0.983	0.937	6	392		
GCA_030505675.1	protein_ordered	WKL88089.1	Clu11-IntP2	3089	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	385	2.5e-43	146.300	0.938	0.922	22	376		
GCA_019048705.1	protein_ordered	QXC28443.1	Clu11-IntP2	2023	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu11-IntP2	mandatory	384	5.9e-43	145.000	0.938	0.922	22	375		
GCA_019048705.1	protein_ordered	QXC28452.1	Clu32-IntSXT	2033	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu32-IntSXT	mandatory	413	3.9e-138	458.500	0.983	0.937	6	392		
GCA_019048705.1	protein_ordered	QXC28453.1	Clu3-DUF2787	2034	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	144	1.7e-46	155.500	0.979	0.958	6	143		
GCA_019048705.1	protein_ordered	QXC28454.1	Clu29-Hyp2	2035	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	206	1.1e-34	117.400	0.784	0.631	10	139		
GCA_019048705.1	protein_ordered	QXC28456.1	Clu763-HypAer	2037	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	182	4.5e-16	57.000	0.713	0.670	9	130		
GCA_028355995.1	protein_ordered	WCH31116.1	Clu2-IntSXT	3685	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu2-IntSXT	mandatory	408	3.5e-151	501.600	0.992	0.936	6	387		
GCA_028355995.1	protein_ordered	WCH31117.1	Clu3-DUF2787	3686	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	148	4e-52	173.800	0.993	0.993	1	147		
GCA_028355995.1	protein_ordered	WCH31118.1	Clu29-Hyp2	3687	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	164	2.9e-48	161.700	0.970	0.976	1	160		
GCA_028355995.1	protein_ordered	WCH31119.1	Clu763-HypAer	3688	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	174	1.7e-114	377.600	1.000	1.000	1	174		
GCA_036700085.1	protein_ordered	WWA42499.1	Clu763-HypAer	2621	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	186	7.3e-16	56.400	0.713	0.656	9	130		
GCA_036700085.1	protein_ordered	WWA42501.1	Clu29-Hyp2	2623	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	206	5.5e-34	115.200	0.772	0.621	12	139		
GCA_036700085.1	protein_ordered	WWA42502.1	Clu3-DUF2787	2624	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	144	2.9e-48	161.300	0.979	0.958	6	143		
GCA_036700085.1	protein_ordered	WWA42503.1	Clu32-IntSXT	2625	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	413	1.6e-138	459.800	0.983	0.937	6	392		
GCA_036700085.1	protein_ordered	WWA42511.1	Clu32-IntSXT	2633	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	383	4.5e-42	142.200	0.843	0.851	47	372		
GCA_013085725.1	protein_ordered	QJT26264.1	Clu763-HypAer	1588	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu763-HypAer	mandatory	174	2.3e-114	377.100	1.000	1.000	1	174		
GCA_013085725.1	protein_ordered	QJT26266.1	Clu29-Hyp2	1590	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu29-Hyp2	mandatory	152	4e-46	154.600	0.832	0.928	6	146		
GCA_013085725.1	protein_ordered	QJT26267.1	Clu3-DUF2787	1591	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu3-DUF2787	mandatory	148	1e-52	175.600	0.993	0.993	1	147		
GCA_013085725.1	protein_ordered	QJT26268.1	Clu2-IntSXT	1592	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu2-IntSXT	mandatory	408	4.8e-149	494.500	0.992	0.936	6	387		
GCA_013085725.1	protein_ordered	QJT26271.1	Clu1-GpiPolB	1595	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_1	1	1	0.625	5.000	1	Clu1-GpiPolB	mandatory	872	0.0	1188.800	0.934	0.951	39	867		
GCA_013085725.1	protein_ordered	QJT26579.1	Clu32-IntSXT	1928	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	388	2.2e-42	143.200	0.843	0.840	52	377		
GCA_013085725.1	protein_ordered	QJT26584.1	Clu32-IntSXT	1933	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu32-IntSXT	mandatory	413	5.5e-137	454.700	0.983	0.937	6	392		
GCA_013085725.1	protein_ordered	QJT28617.1	Clu3-DUF2787	1934	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu3-DUF2787	mandatory	139	2.6e-48	161.400	0.979	0.993	1	138		
GCA_013085725.1	protein_ordered	QJT26585.1	Clu29-Hyp2	1935	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu29-Hyp2	mandatory	206	5e-34	115.300	0.784	0.631	10	139		
GCA_013085725.1	protein_ordered	QJT26587.1	Clu763-HypAer	1937	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_2	1	1	0.500	4.000	1	Clu763-HypAer	mandatory	182	5.2e-16	56.900	0.713	0.670	9	130		
GCA_013085725.1	protein_ordered	QJT27169.1	Clu2-IntSXT	2571	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu2-IntSXT	mandatory	401	1.6e-185	614.600	0.997	0.993	1	398		
GCA_013085725.1	protein_ordered	QJT27170.1	Clu435-Hyp1	2572	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu435-Hyp1	mandatory	118	5.9e-46	153.300	0.950	0.958	1	113		
GCA_013085725.1	protein_ordered	QJT27172.1	Clu29-Hyp2	2574	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu29-Hyp2	mandatory	201	4.3e-49	164.300	0.749	0.637	67	194		
GCA_013085725.1	protein_ordered	QJT27173.1	Clu3-DUF2787	2575	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu3-DUF2787	mandatory	139	3.4e-50	167.500	0.929	0.942	8	138		
GCA_013085725.1	protein_ordered	QJT27175.1	Clu1-GpiPolB	2578	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu1-GpiPolB	mandatory	957	0.0	1246.200	0.954	0.884	92	937		
GCA_013085725.1	protein_ordered	QJT27178.1	Clu11-IntP2	2581	model_pipolin_aer/pipolin_aer	protein_ordered_pipolin_aer_3	1	1	0.750	6.000	1	Clu11-IntP2	mandatory	380	1.1e-161	535.900	0.997	0.984	1	374		
